Tokenized_Query,Tokenized_Answer
"['examples', 'minors', 'available', 'Education', 'department', '?']","['examples', 'minors', 'available', 'Education', 'department', 'include', 'Addictions', 'Recovery', ',', 'Early', 'Development', 'Education', ',', 'Education', 'Public', 'Policy', ',', 'Rehabilitation', 'Human', 'Services', ',', 'Social', 'Justice', 'Education', ',', 'Special', 'Education', '.']"
"['programs', 'Department', 'Education', 'Psychology', ',', 'Counseling', ',', 'Special', 'Education', 'aim', 'help', 'prepare', 'students', '?']","['Department', 'Education', 'Psychology', ',', 'Counseling', ',', 'Special', 'Education', 'aims', 'help', 'prepare', 'students', 'work', 'school', 'counselors', ',', 'clinical', 'mental', 'health', 'counselors', ',', 'school', 'psychologists', ',', 'special', 'education', 'educators', ',', 'well', 'faculty', 'higher', 'education', 'institutions', '.']"
"['students', 'access', 'Education', 'programs', 'offered', 'department', '?']","['Students', 'access', 'Education', 'programs', 'offered', 'department', 'online', '684', 'Education', 'programs', ',', 'well', 'in-person', 'University', 'Park', 'guided', 'faculty', 'curriculum', '.']"
"['types', 'Certificates', 'available', 'Education', 'department', '?']","['Certificates', 'available', 'Education', 'department', 'include', 'Advanced', 'Instructor', 'Development', 'Professionals', ',', 'Instructor', 'Development', 'Professionals', ',', 'Operational', 'Excellence', 'Professionals', ',', 'Supervisory', 'Leadership', 'Professionals', ',', 'Worklink', 'Strategies', 'Employability', '.']"
"['goal', 'Education', 'Policy', 'program', 'undergraduates', '?']","['Education', 'Policy', 'program', 'aims', 'give', 'undergraduates', 'comprehensive', 'understanding', 'challenges', 'opportunities', 'education', 'today', '.']"
"['examples', 'courses', 'satisfy', 'Cultures', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Cultures', 'requirement', 'include', 'COMM', '451', ',', 'COMM', '452', ',', 'COMM', '453', ',', 'COMM', '454', ',', 'COMM', '455', ',', 'COMM', '495', ',', 'COMM', '496', '.']"
"['degrees', 'offered', 'Department', 'Education', 'Psychology', ',', 'Counseling', ',', 'Special', 'Education', '?']","['Department', 'Education', 'Psychology', ',', 'Counseling', ',', 'Special', 'Education', 'offers', 'degrees', 'help', 'prepare', 'students', 'work', 'school', 'counselors', ',', 'clinical', 'mental', 'health', 'counselors', ',', 'school', 'psychologists', ',', 'special', 'education', 'educators', ',', 'faculty', 'higher', 'education', 'institutions', '.']"
"['students', 'find', 'information', 'Department', 'Learning', 'Performance', 'Systems', '?']","['Students', 'find', 'information', 'Department', 'Learning', 'Performance', 'Systems', 'website', 'https', ':', '//ed.psu.edu/academics/departments/department-learning-and-performance-systems/', '.']"
"['focus', 'EPCSE', 'programs', 'Department', 'Education', 'Psychology', ',', 'Counseling', ',', 'Special', 'Education', '?']","['EPCSE', 'programs', 'Department', 'Education', 'Psychology', ',', 'Counseling', ',', 'Special', 'Education', 'aim', 'help', 'prepare', 'students', 'various', 'roles', 'field', ',', 'including', 'school', 'counselors', ',', 'clinical', 'mental', 'health', 'counselors', ',', 'school', 'psychologists', ',', 'special', 'education', 'educators', ',', 'faculty', 'higher', 'education', 'institutions', '.']"
"['process', 'changing', 'campuses', 'Penn', 'State', '?']","['change', 'campuses', 'Penn', 'State', ',', 'students', 'must', 'submit', 'Change', 'Campus', 'Request', 'LionPATH', '.', 'College', 'Education', 'considers', 'requests', 'students', 'completed', 'two', 'years', 'another', 'commonwealth', 'campus', 'seeking', 'temporary', 'change', 'due', 'academic', 'progress', 'issues', '.', 'Additional', 'information', 'obtained', 'speaking', 'academic', 'adviser', 'Advising', 'Certification', 'Center', '228', 'Chambers', 'Building', '.']"
"['student', 'enroll', 'Concurrent', 'Majors', 'Program', 'Penn', 'State', '?']","['enroll', 'Concurrent', 'Majors', 'Program', 'Penn', 'State', ',', 'student', 'must', 'take', 'courses', 'concurrently', 'meet', 'requirements', 'least', 'two', 'majors', '.', 'request', 'add', 'additional', 'academic', 'plan', 'concurrent', 'majors', 'made', '``', 'Update', 'Academics', ""''"", 'function', 'LionPATH', '.', 'College', 'Education', 'reviews', 'requests', 'ensure', 'students', 'meet', 'necessary', 'requirements', 'enter', 'concurrent', 'program', 'intend', 'enroll', '.', 'Additional', 'information', 'obtained', 'speaking', 'academic', 'adviser', 'Advising', 'Certification', 'Center', '228', 'Chambers', 'Building', '.']"
"['happens', 'student', 'placed', 'Academic', 'Warning', 'Penn', 'State', '?']","['student', 'Penn', 'State', 'fails', 'earn', 'cumulative', 'grade-point', 'average', '2.00', 'higher', ',', 'placed', 'Academic', 'Warning', '.', 'Academic', 'Warning', ',', 'hold', 'placed', 'student', ""'s"", 'registration', '.', 'move', 'past', 'Academic', 'Warning', ',', 'student', 'must', 'meet', 'academic', 'adviser', 'determine', 'educational', 'plan', 'help', 'understand', 'academic', 'responsibilities', 'path', 'moving', 'forward', '.', 'remove', 'Academic', 'Warning', ',', 'cumulative', 'grade-point', 'average', 'must', '2.00', 'higher', '.', 'information', 'found', 'Senate', 'Policy', '54-20', '.']"
"['consequence', 'Academic', 'Suspension', 'Penn', 'State', '?']","['student', 'Penn', 'State', 'Academic', 'Warning', 'fails', 'maintain', 'semester', 'grade-point', 'average', '2.00', 'higher', ',', 'academically', 'suspended', '.', 'student', 'academically', 'suspended', 'may', 'schedule', 'courses', 'University', 'two', 'consecutive', 'semesters', '.', ""'s"", 'important', 'students', 'suspended', 'receive', 'notification', 'College', 'Education', 'regarding', 'eligibility', '.', 'Summer', 'sessions', 'considered', 'equal', 'one', 'semester', '.', 'information', 'found', 'Senate', 'Policy', '54-20', '.']"
"['process', 'suspended', 'students', 're-enroll', 'two', 'semesters', 'absence', 'Penn', 'State', '?']","['Suspended', 'students', 'wish', 're-enroll', 'College', 'required', 'meet', 'academic', 'adviser', 're-enrollment', 'approval', '.', 'find', 'information', 'Senate', 'Policy', '54-40', ':', 'Academic', 'Suspension', '.']"
"['provide', 'information', 'Schreyer', 'Honors', 'College', 'Penn', 'State', '?']","['Schreyer', 'Honors', 'College', 'considered', 'one', 'top', 'programs', 'kind', 'nation', '.', 'focuses', 'achieving', 'academic', 'excellence', 'integrity', ',', 'building', 'global', 'perspective', ',', 'creating', 'opportunities', 'leadership', 'civic', 'engagement', '.']"
"['many', 'Schreyer', 'Scholars', 'Penn', 'State', ',', 'including', 'admitted', 'first', 'second', 'year', 'enrollment', '?']","['approximately', '2,000', 'diverse', 'motivated', 'Schreyer', 'Scholars', 'University', 'Park', '20', 'Commonwealth', 'campuses', '.']"
"['requirements', 'minor', 'Penn', 'State', '?']","['minor', 'Penn', 'State', 'requires', 'minimum', '18', 'credits', '.', 'minor', 'courses', 'may', 'prerequisites', ',', 'grade', 'C', 'better', 'needed', 'courses', 'specified', 'Senate', 'Policy', '59-10', '.']"
"['students', 'find', 'information', 'Schreyer', 'Honors', 'College', '?']","['Students', 'find', 'information', 'Schreyer', 'Honors', 'College', 'https', ':', '//www.shc.psu.edu', '.']"
"['prescribed', 'courses', 'College', 'Education', 'minor', 'Penn', 'State', '?']","['prescribed', 'courses', 'College', 'Education', 'minor', 'include', 'BBH', '143', ':', 'Drugs', ',', 'Behavior', ',', 'Health', ',', 'additional', 'courses', 'BBH', '301W', ',', 'BBH', '451', ',', 'CI', '333', ',', 'CNED', '422', '.']"
"['contact', 'information', 'College', 'Education', 'Penn', 'State', '?']","['College', 'Education', 'reached', '274', 'Chambers', 'Building', ',', 'University', 'Park', ',', 'PA', '16802', ',', 'via', 'email', 'edrelations', '@', 'psu.edu', '.']"
"['many', 'credits', 'required', 'additional', 'courses', 'College', 'Education', 'minor', '?']","['Students', 'need', 'select', '15', 'credits', 'courses', 'like', 'BBH', '301W', ',', 'BBH', '451', ',', 'CI', '333', ',', 'CNED', '422', ',', 'require', 'grade', 'C', 'better', '.']"
"['unique', 'requirements', 'minor', 'Penn', 'State', 'addition', 'general', 'requirements', '?']","['addition', 'general', 'requirements', ',', 'least', 'six', 'credits', 'minor', 'must', 'unique', 'prescribed', 'courses', 'required', 'student', ""'s"", 'major', '.']"
"['students', 'find', 'information', 'requirements', 'minors', 'Penn', 'State', '?']","['Students', 'find', 'information', 'requirements', 'minors', 'Penn', 'State', 'Senate', 'Policy', '59-10', 'https', ':', '//senate.psu.edu/policies-and-rules-for-undergraduate-students/59-00-minors-and-certificates/', '#', '59-10', '.']"
"['courses', 'offered', 'Addictions', 'Recovery', 'minor', '?']","['courses', 'offered', 'Addictions', 'Recovery', 'minor', 'include', 'CRIM', '424', 'Drugs', ',', 'Crime', ',', 'Society', ',', 'CRIMJ', '415', 'Drug', 'Control', 'Policy', 'Comparative', 'Perspective', ',', 'HPA', '301W', 'Health', 'Services', 'Policy', 'Issues', ',', 'KINES', '445', 'Alcohol', 'Drug', 'Education', '.']"
"['purpose', 'Addictions', 'Recovery', 'minor', '?']","['purpose', 'Addictions', 'Recovery', 'minor', 'provide', 'students', 'advanced', 'knowledge', 'skills', 'support', 'individuals', 'struggling', 'substance', 'use', 'disorder', 'recovery', 'process', '.']"
"['students', 'Addictions', 'Recovery', 'minor', 'take', 'courses', 'multiple', 'disciplines', '?']","['Yes', ',', 'students', 'Addictions', 'Recovery', 'minor', 'take', 'courses', 'across', 'multiple', 'disciplines', 'gain', 'different', 'perspectives', 'addiction', 'recovery', '.']"
"['examples', 'courses', 'satisfy', 'Cultures', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Cultures', 'requirement', 'include', 'COMM', '451', ',', 'COMM', '452', ',', 'COMM', '453', ',', 'COMM', '454', ',', 'COMM', '455', ',', 'COMM', '495', ',', 'COMM', '496', '.']"
"['courses', 'recommended', 'students', 'Addictions', 'Recovery', 'minor', '?']","['Recommended', 'courses', 'students', 'Addictions', 'Recovery', 'minor', 'organized', 'tracks', 'allow', 'students', 'select', 'combinations', 'best', 'complement', 'major', 'studies', '.']"
"['significance', 'understanding', 'needs', 'sub-groups', 'within', 'addictions', 'population', '?']","['Understanding', 'needs', 'sub-groups', 'within', 'addictions', 'population', 'important', 'due', 'complex', 'landscape', 'addictions', 'recovery', 'specific', 'needs', 'certain', 'groups', '.']"
"['courses', 'focus', 'Alcohol', 'Drug', 'Education', '?']","['Courses', 'like', 'HLHED', '443', 'Alcohol', 'Drug', 'Education', 'KINES', '445', 'Alcohol', 'Drug', 'Education', 'focus', 'educating', 'students', 'alcohol', 'drug-related', 'issues', '.']"
"['courses', 'related', 'Counseling', 'Rehabilitation', 'Addictions', 'Recovery', 'minor', '?']","['Courses', 'like', 'RHS', '301', 'Introduction', 'Counseling', 'Profession', 'RHS', '400W', 'Case', 'Management', 'Communication', 'Skills', 'related', 'counseling', 'rehabilitation', 'Addictions', 'Recovery', 'minor', '.']"
"['courses', 'address', 'medical', 'aspects', 'disability', 'Addictions', 'Recovery', 'minor', '?']","['Courses', 'like', 'RHS', '403', 'Medical', 'Aspects', 'Disability', 'focus', 'understanding', 'medical', 'aspects', 'related', 'disabilities', 'context', 'addictions', 'recovery', '.']"
"['courses', 'focus', 'community', 'mental', 'health', 'practice', 'Addictions', 'Recovery', 'minor', '?']","['Courses', 'like', 'RHS', '401', 'Community', 'Mental', 'Health', 'Practice', 'Services', 'focus', 'practical', 'skills', 'knowledge', 'related', 'community', 'mental', 'health', 'practice', 'context', 'addictions', 'recovery', '.']"
"['contact', 'information', 'Department', 'Educational', 'Psychology', ',', 'Counseling', ',', 'Special', 'Education', 'PSU', '?']","['contact', 'information', 'Department', 'Educational', 'Psychology', ',', 'Counseling', ',', 'Special', 'Education', 'PSU', '125', 'CEDAR', 'Building', 'University', 'Park', ',', 'PA', '16802', ',', '814-863-4594', ',', 'dmo11', '@', 'psu.edu', '.']"
"['find', 'information', 'Rehabilitation', 'Human', 'Services', 'Minor', 'PSU', '?']","['Information', 'Rehabilitation', 'Human', 'Services', 'Minor', 'PSU', 'found', 'https', ':', '//ed.psu.edu/academics/departments/department-educationalpsychology-counseling-and-special-education/rehabilitation-and-humanservices/rehabilitation-and-human-services-minor', '.']"
"['contact', 'information', 'campus', 'DuBois', ',', 'PA', '?']","['contact', 'information', 'campus', 'DuBois', ',', 'PA', '1', 'College', 'Place', 'DuBois', ',', 'PA', '15801', ',', '814-375-4833', ',', 'jlb580', '@', 'psu.edu', '.']"
"['find', 'information', 'Addictions', 'Recovery', 'Minor', 'DuBois', 'campus', '?']","['Information', 'Addictions', 'Recovery', 'Minor', 'DuBois', 'campus', 'found', 'https', ':', '//dubois.psu.edu/minor-addictions-and-recovery', '.']"
"['contact', 'information', 'Academic', 'Affairs', 'Schuylkill', 'campus', '?']","['contact', 'information', 'Academic', 'Affairs', 'Schuylkill', 'campus', '200', 'University', 'Drive', 'Schuylkill', ',', 'PA', '17972', ',', '570-385-6295', ',', 'jfs6485', '@', 'psu.edu', '.']"
"['find', 'information', 'Psychology', 'Bachelor', ""'s"", 'Degrees', 'Schuylkill', 'campus', '?']","['Information', 'Psychology', 'Bachelor', ""'s"", 'Degrees', 'Schuylkill', 'campus', 'found', 'https', ':', '//schuylkill.psu.edu/academics/bacc-degrees/psychology', '.']"
"['program', 'description', 'Advanced', 'Instructor', 'Development', 'Professionals', 'certificate', '?']","['program', 'description', 'Advanced', 'Instructor', 'Development', 'Professionals', 'certificate', 'designed', 'adult', 'learners', 'would', 'like', 'gain', 'knowledge', 'essential', 'advanced', 'instructor', 'development', 'concepts', '.']"
"['program', 'requirements', 'earn', 'undergraduate', 'certificate', 'Advanced', 'Instructor', 'Development', 'Professionals', '?']","['earn', 'undergraduate', 'certificate', 'Advanced', 'Instructor', 'Development', 'Professionals', ',', 'minimum', '9', 'credits', 'required', ',', 'including', 'courses', 'like', 'WFED', '270', 'Introduction', 'Industrial', 'Training', ',', 'WFED', '413', 'Vocational', 'Education', 'Special-Needs', 'Learners', ',', 'WFED', '471', 'Training', 'Industry', 'Business', '.']"
"['learning', 'objectives', 'Advanced', 'Instructor', 'Development', 'Professionals', 'certificate', '?']","['learning', 'objectives', 'Advanced', 'Instructor', 'Development', 'Professionals', 'certificate', 'include', 'ability', 'effectively', 'communicate', 'instructional', 'content', 'findings', 'formal', 'presentations', 'written', 'communication', '.']"
"['requirements', 'Minor', 'Early', 'Development', 'Education', '?']","['Minor', 'Early', 'Development', 'Education', 'requires', 'minimum', '20', 'credits', ',', 'grade', 'C', 'better', 'specified', 'courses', 'like', 'ECE', '451', ',', 'ECE', '453', ',', 'ECE', '479', '.']"
"['students', 'demonstrate', 'competence', 'documentation', 'tasks', '?']","['Students', 'demonstrate', 'competence', 'documentation', 'tasks', 'performing', 'reflection', 'specialized', 'accomplishments', '.']"
"['role', 'academic', 'advisors', 'Pennsylvania', 'State', 'University', '?']","['Academic', 'advisors', 'Pennsylvania', 'State', 'University', 'help', 'advisees', 'identify', 'achieve', 'academic', 'goals', ',', 'promote', 'intellectual', 'discovery', ',', 'encourage', 'students', 'take', 'advantage', 'educational', 'opportunities', '.']"
"['courses', 'required', 'Minor', 'Early', 'Development', 'Education', '?']","['prescribed', 'courses', 'Minor', 'Early', 'Development', 'Education', 'ECE', '451', ',', 'ECE', '453', ',', 'ECE', '479', ',', 'requiring', 'grade', 'C', 'better', '.']"
"['many', 'credits', 'required', 'Minor', 'Early', 'Development', 'Education', '?']","['minimum', '20', 'credits', 'required', 'Minor', 'Early', 'Development', 'Education', '.']"
"['importance', 'developing', 'professional', 'competencies', 'related', 'fields', '?']","['Developing', 'professional', 'competencies', 'related', 'fields', 'helps', 'students', 'work', 'others', 'diverse', 'disciplines', '.']"
"['significance', 'students', 'able', 'relate', 'common', 'situations', 'experienced', 'professionals', '?']","['Students', 'able', 'relate', 'common', 'situations', 'experienced', 'professionals', 'helps', 'understand', 'handle', 'similar', 'scenarios', '.']"
"['responsibility', 'advisors', 'advisees', 'advising', 'relationship', '?']","['Advisors', 'advisees', 'share', 'responsibility', 'making', 'advising', 'relationship', 'succeed', 'working', 'together', 'achieve', 'educational', 'goals', '.']"
"['primary', 'role', 'academic', 'advisors', 'helping', 'students', 'plan', 'program', 'study', '?']","['Academic', 'advisors', 'provide', 'advisees', 'information', 'needed', 'plan', 'chosen', 'program', 'study', 'refer', 'specialized', 'resources', '.']"
