Tokenized_Query,Tokenized_Answer
"['examples', 'courses', 'satisfy', 'Taxonomy', 'Seed', 'Plants', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Taxonomy', 'Seed', 'Plants', 'requirement', 'include', 'BIOL', '414', 'Taxonomy', 'Seed', 'Plants', 'WFS', '308', 'Forest', 'Ecology', '.']"
"['examples', 'courses', 'satisfy', 'Horticultural', 'Science', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Horticultural', 'Science', 'requirement', 'include', 'HORT', '101', 'Horticultural', 'Science', '.']"
"['examples', 'courses', 'satisfy', 'Ornithology', 'Laboratory', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Ornithology', 'Laboratory', 'requirement', 'include', 'WFS', '407', 'Ornithology', 'Laboratory', '.']"
"['examples', 'courses', 'satisfy', 'General', 'Fishery', 'Science', 'requirement', '?']","['examples', 'courses', 'satisfy', 'General', 'Fishery', 'Science', 'requirement', 'include', 'WFS', '410', 'Foundations', 'Fishery', 'Science', '.']"
"['examples', 'courses', 'satisfy', 'Integrative', 'Studies', 'Field', 'Dendrology', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Integrative', 'Studies', 'Field', 'Dendrology', 'requirement', 'include', 'courses', 'keystone', 'symbol', 'next', 'title', 'designated', 'General', 'Education', 'courses', '.']"
"['examples', 'courses', 'satisfy', 'Cultures', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Cultures', 'requirement', 'include', 'COMM', '451', ',', 'COMM', '452', ',', 'COMM', '453', ',', 'COMM', '454', ',', 'COMM', '455', ',', 'COMM', '495', ',', 'COMM', '496', '.']"
"['minimum', 'number', 'credits', 'required', 'Cultures', 'Requirement', '?']","['Cultures', 'Requirement', 'requires', 'minimum', '6', 'credits', ',', '3', 'credits', 'United', 'States', 'Cultures', '3', 'credits', 'International', 'Cultures', '.']"
"['total', 'minimum', 'number', 'credits', 'required', 'baccalaureate', 'degree', '?']","['total', 'minimum', 'number', 'credits', 'required', 'baccalaureate', 'degree', '120', 'credits', '.']"
"['minimum', 'grade-point', 'average', 'required', 'earn', 'degree', '?']","['Candidates', 'must', 'earn', 'least', '2.00', 'grade-point', 'average', 'courses', 'completed', 'within', 'degree', 'program', 'earn', 'degree', '.']"
"['requirement', 'Writing', 'Across', 'Curriculum', '?']","['Writing', 'Across', 'Curriculum', 'requires', '3', 'credits', 'college', 'graduation', 'likely', 'prescribed', 'part', 'major', 'requirements', '.']"
"['requirement', 'First', 'Year', 'Engagement', 'students', 'Penn', 'State', '?']","['First', 'Year', 'Engagement', 'students', 'Penn', 'State', 'required', 'take', '1-3', 'credits', 'First-Year', 'Seminar', 'specified', 'college', ""'s"", 'First-Year', 'Engagement', 'Plan', '.']"
"['options', 'Wildlife', 'Option', 'program', '?']","['Wildlife', 'Option', 'program', 'includes', 'courses', 'WFS', '406', 'Plant', 'Ecology', 'HORT', '445', 'Ornamental', 'Plant', 'Materials', '.']"
"['possible', 'Knowledge', 'Domains', 'met', 'Inter-Domain', 'courses', '?']","['Inter-Domain', 'courses', 'meet', 'requirements', 'Breadth', 'Knowledge', 'Domains', '.']"
"['requirement', 'World', 'Language', 'course', 'work', 'beyond', '12th', 'credit', 'level', '?']","['Students', 'must', 'complete', '3', 'credits', 'World', 'Language', 'course', 'work', 'beyond', '12th', 'credit', 'level', 'requirements', 'degree', 'program', ',', 'whichever', 'higher', '.']"
"['limitation', 'number', 'credits', 'transferred', 'major', '?']","['college', 'dean', ',', 'campus', 'chancellor', ',', 'program', 'faculty', 'may', 'require', 'least', '24', 'credits', 'course', 'work', 'major', 'taken', 'location', 'college', 'program', ""'s"", 'degree', 'earned', '.']"
"['Program', 'Learning', 'Objectives', 'students', 'academic', 'program', '?']","['Program', 'Learning', 'Objectives', 'include', 'ability', 'evaluate', 'potential', 'population', 'level', 'effects', 'alternative', 'management', 'actions', ',', 'identify', 'wildlife', 'species', 'quantify', 'relevant', 'attributes', ',', 'select', 'appropriate', 'techniques', 'field', 'samples', 'data', 'analysis', '.']"
"['Coordinator', 'Undergraduate', 'Programs', 'University', 'Park', '?']","['Ellen', 'A.', 'Rom', 'Coordinator', 'Undergraduate', 'Programs', 'University', 'Park', '.']"
"['purpose', 'university', ""'s"", 'academic', 'advising', 'program', '?']","['purpose', 'university', ""'s"", 'academic', 'advising', 'program', 'help', 'advisees', 'identify', 'achieve', 'academic', 'goals', ',', 'promote', 'intellectual', 'discovery', ',', 'encourage', 'students', 'become', 'self-directed', 'learners', 'decision', 'makers', '.']"
"['responsible', 'making', 'advising', 'relationship', 'succeed', '?']","['advisers', 'advisees', 'share', 'responsibility', 'making', 'advising', 'relationship', 'succeed', '.']"
"['students', 'access', 'suggested', 'academic', 'plan', 'upcoming', 'academic', 'year', '?']","['Students', 'access', 'suggested', 'academic', 'plan', 'upcoming', 'academic', 'year', 'page', 'plan', 'effect', '2023-24', 'academic', 'year', '.']"
"['contact', 'information', 'Ellen', 'A.', 'Rom', ',', 'Coordinator', 'Undergraduate', 'Programs', 'University', 'Park', '?']","['Ellen', 'A.', 'Rom', 'reached', '814-863-0362', 'via', 'email', 'exr2', '@', 'psu.edu', '.']"
"['resources', 'advisers', 'responsible', 'providing', 'advisees', '?']","['Advisers', 'responsible', 'providing', 'information', 'needed', 'plan', 'chosen', 'program', 'study', 'referrals', 'specialized', 'resources', '.']"
"['role', 'advisee', ""'s"", 'unit', 'enrollment', 'academic', 'advising', '?']","['advisee', ""'s"", 'unit', 'enrollment', 'provides', 'primary', 'academic', 'adviser', 'information', 'needed', 'plan', 'chosen', 'program', 'study', '.']"
"['Senate', 'Policy', 'number', 'Advising', 'Policy', 'university', '?']","['Senate', 'Policy', 'number', 'Advising', 'Policy', '32-00', '.']"
"['students', 'find', 'previous', 'years', ""'"", 'suggested', 'academic', 'plans', '?']","['Students', 'find', 'previous', 'years', ""'"", 'suggested', 'academic', 'plans', 'archive', 'Undergraduate', 'Bulletin', 'edition', '.']"
"['examples', 'courses', 'satisfy', 'Cultures', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Cultures', 'requirement', 'include', 'COMM', '451', ',', 'COMM', '452', ',', 'COMM', '453', ',', 'COMM', '454', ',', 'COMM', '455', ',', 'COMM', '495', ',', 'COMM', '496', '.']"
"['courses', 'recommended', 'Fisheries', 'Option', 'Wildlife', 'Fisheries', 'Science', 'program', '?']","['Recommended', 'courses', 'Fisheries', 'Option', 'Wildlife', 'Fisheries', 'Science', 'program', 'include', 'WFS', '209N', ',', 'WFS', '300', ',', 'WFS', '310', ',', 'WFS', '452', ',', 'WFS', '410', ',', 'WFS', '453', ',', 'WFS', '463W', '.']"
"['courses', 'required', 'Human', 'Dimensions', '(', 'HD', ')', 'Course', 'Wildlife', 'Fisheries', 'Science', 'program', '?']","['required', 'courses', 'Human', 'Dimensions', '(', 'HD', ')', 'Course', 'Wildlife', 'Fisheries', 'Science', 'program', 'ECON', '104', 'two', 'courses', 'Natural', 'Resource', 'Policy', ',', 'Planning', ',', 'Law', ',', 'Administration', '(', 'PPLA', ')', 'category', '.']"
"['total', 'number', 'credits', 'required', 'Wildlife', 'Fisheries', 'Science', ',', 'B.S', '.', 'degree', '?']","['total', 'number', 'credits', 'required', 'Wildlife', 'Fisheries', 'Science', ',', 'B.S', '.', 'degree', '119-129', 'credits', '.']"
"['courses', 'part', 'General', 'Education', 'Course', 'requirements', 'Wildlife', 'Fisheries', 'Science', 'program', '?']","['General', 'Education', 'Course', 'requirements', 'Wildlife', 'Fisheries', 'Science', 'program', 'include', 'ENGL', '15', ',', '30H', ',', 'ESL', '15', ',', 'First-Year', 'Seminar', ',', 'General', 'Education', 'Course', ',', 'additional', 'General', 'Education', 'Courses', 'throughout', 'program', '.']"
"['courses', 'recommended', 'Physical', 'Science', 'Selection', 'Wildlife', 'Fisheries', 'Science', 'program', '?']","['Recommended', 'courses', 'Physical', 'Science', 'Selection', 'Wildlife', 'Fisheries', 'Science', 'program', 'include', 'BIOL', '133', ',', '222', ',', '230W', ',', 'ANSC', '322', '.']"
"['courses', 'part', 'Second', 'Year', 'curriculum', 'Wildlife', 'Fisheries', 'Science', 'program', '?']","['Courses', 'Second', 'Year', 'curriculum', 'Wildlife', 'Fisheries', 'Science', 'program', 'include', 'ANSC', '201', ',', 'BIOL', '141', ',', 'BIOL', '142', ',', 'BIOL', '446', ',', 'BIOL', '220W', ',', 'CHEM', '202', ',', 'STAT', '240', ',', 'STAT', '301', ',', 'PHYS', '250', ',', 'BIOL', '240W', ',', 'CAS', '100', ',', 'CAS', '100A', ',', 'CAS', '100B', ',', 'CAS', '100C', ',', 'SOILS', '101', ',', 'General', 'Education', 'Courses', '.']"
"['courses', 'part', 'Third', 'Year', 'curriculum', 'Wildlife', 'Fisheries', 'Science', 'program', '?']","['Courses', 'Third', 'Year', 'curriculum', 'Wildlife', 'Fisheries', 'Science', 'program', 'include', 'WFS', '300', ',', 'STAT', '460', ',', 'ENT', '425', ',', '470', ',', 'WFS', '422', ',', 'WFS', '435', ',', 'WFS', '310', ',', 'WFS', '452', ',', 'ECON', '104', ',', 'Natural', 'Resource', 'Policy', ',', 'Planning', ',', 'Law', ',', 'Administration', '(', 'PPLA', ')', 'courses', ',', 'Human', 'Dimensions', '(', 'HD', ')', 'courses', ',', 'elective', 'courses', '.']"
"['courses', 'part', 'Fourth', 'Year', 'curriculum', 'Wildlife', 'Fisheries', 'Science', 'program', '?']","['Courses', 'Fourth', 'Year', 'curriculum', 'Wildlife', 'Fisheries', 'Science', 'program', 'include', 'WFS', '410', ',', 'WFS', '453', ',', 'WFS', '463W', ',', 'WFS', '446', ',', 'ENGL', '202C', ',', 'AEE', '440', ',', 'ENGL', '416', ',', 'ENGL', '418', ',', 'General', 'Education', 'Courses', ',', 'elective', 'courses', '.']"
"['examples', 'courses', 'satisfy', 'Cultural', 'Diversity', 'Requirements', '?']","['examples', 'courses', 'satisfy', 'Cultural', 'Diversity', 'Requirements', 'include', 'courses', 'abbreviations', 'US', 'IL', '.']"
"['requirements', 'Foundations', 'courses', '?']","['Foundations', 'courses', '(', 'GWS', 'GQ', ')', 'require', 'grade', ""'"", 'C', ""'"", 'better', '.']"
"['courses', 'incoming', 'Schreyer', 'Honors', 'College', 'first-year', 'students', 'University', 'Park', 'take', 'fall', 'semester', '?']","['Incoming', 'Schreyer', 'Honors', 'College', 'first-year', 'students', 'University', 'Park', 'take', 'ENGL', '137H/CAS', '137H', 'fall', 'semester', '.']"
"['students', 'find', 'supporting', 'course', 'selections', 'WFS', 'program', '?']","['Students', 'find', 'supporting', 'course', 'selections', 'WFS', 'Handbook', ',', 'available', 'department', 'website', '.']"
"['important', 'note', 'regarding', 'completing', 'STAT', 'requirement', 'WFS', 'program', '?']","['important', 'complete', 'STAT', 'fifth', 'semester', '.']"
"['many', 'WFS', 'classes', 'typically', 'offered', 'per', 'year', '?']","['Many', 'WFS', 'classes', 'offered', 'per', 'year', ',', 'fall', 'spring', 'semesters', '.']"
"['WFS', 'students', 'University', 'Park', 'change', 'campus', 'locations', '?']","['WFS', 'students', 'University', 'Park', 'change', 'campus', 'locations', 'start', 'junior', 'year', '(', 'fifth', 'semester', ')', '.']"
"['required', 'students', 'PHYS', '250L', 'PHYS', '250R', 'courses', '?']","['Students', 'PHYS', '250L', 'PHYS', '250R', 'required', 'take', 'lecture', 'practicum', 'portions', '.']"
"['courses', 'count', 'towards', 'GA', ',', 'GH', ',', 'GS', 'requirements', '?']","['Courses', 'listed', 'abbreviations', 'US', 'IL', 'GA', ',', 'GH', ',', 'GS', 'count', 'towards', 'requirements', '.']"
"['students', 'monitor', 'academic', 'progress', '?']","['Students', 'monitor', 'academic', 'progress', 'checking', 'degree', 'audits', 'LionPATH', '.']"
"['examples', 'courses', 'satisfy', 'General', 'Education', 'requirement', '?']","['examples', 'courses', 'satisfy', 'General', 'Education', 'requirement', 'include', 'ENGL', '15', ',', 'ENGL', '30H', ',', 'ESL', '15', ',', 'WFS', '209N', ',', 'BIOL', '220W', ',', 'CAS', '100', ',', 'CAS', '100A', ',', 'CAS', '100B', ',', 'CAS', '100C', ',', 'STAT', '240', ',', 'SOILS', '101', ',', 'WFS', '300', ',', 'WFS', '301', ',', 'WFS', '407', ',', 'WFS', '408', ',', 'WFS', '310', ',', 'WFS', '406', ',', 'WFS', '409', ',', 'ECON', '104', ',', 'WFS', '447W', ',', 'ENGL', '202C', ',', 'AEE', '440', ',', 'ENGL', '416', ',', 'ENGL', '418', '.']"
"['examples', 'courses', 'satisfy', 'Writing', 'Across', 'Curriculum', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Writing', 'Across', 'Curriculum', 'requirement', 'include', 'BIOL', '220W', ',', 'WFS', '447W', ',', 'ENGL', '202C', '.']"
"['examples', 'courses', 'satisfy', 'Cultural', 'Diversity', 'Requirements', '?']","['Courses', 'satisfy', 'Cultural', 'Diversity', 'Requirements', 'designated', 'abbreviations', 'US', 'IL', '.']"
"['examples', 'courses', 'require', 'grade', 'C', 'better', '?']","['Courses', 'require', 'grade', 'C', 'better', 'include', 'BIOL', '220W', ',', 'WFS', '447W', ',', 'ENGL', '202C', '.']"
"['examples', 'courses', 'satisfy', 'Major', 'requirements', '?']","['Courses', 'satisfy', 'Major', 'requirements', 'include', 'WFS', '446', ',', 'WFS', '407', ',', 'WFS', '408', '.']"
"['examples', 'courses', 'satisfy', 'University', 'Requirements', '?']","['Courses', 'satisfy', 'University', 'Requirements', 'include', 'ENGL', '15', ',', 'ENGL', '30H', ',', 'ESL', '15', ',', 'WFS', '209N', ',', 'BIOL', '220W', ',', 'CAS', '100', ',', 'CAS', '100A', ',', 'CAS', '100B', ',', 'CAS', '100C', ',', 'STAT', '240', ',', 'SOILS', '101', ',', 'WFS', '300', ',', 'WFS', '301', ',', 'WFS', '407', ',', 'WFS', '408', ',', 'WFS', '310', ',', 'WFS', '406', ',', 'WFS', '409', ',', 'ECON', '104', ',', 'WFS', '447W', ',', 'ENGL', '202C', ',', 'AEE', '440', ',', 'ENGL', '416', ',', 'ENGL', '418', '.']"
"['examples', 'courses', 'satisfy', 'General', 'Education', 'Writing', 'Across', 'Curriculum', 'requirement', '?']","['examples', 'courses', 'satisfy', 'General', 'Education', 'Writing', 'Across', 'Curriculum', 'requirement', 'include', 'BIOL', '220W', ',', 'WFS', '447W', ',', 'ENGL', '202C', '.']"
"['examples', 'courses', 'satisfy', 'General', 'Education', 'Cultural', 'Diversity', 'Requirements', '?']","['Courses', 'satisfy', 'General', 'Education', 'Cultural', 'Diversity', 'Requirements', 'designated', 'abbreviations', 'US', 'IL', '.']"
"['examples', 'courses', 'require', 'grade', 'C', 'better', 'General', 'Education', '?']","['Courses', 'require', 'grade', 'C', 'better', 'General', 'Education', 'include', 'BIOL', '220W', ',', 'WFS', '447W', ',', 'ENGL', '202C', '.']"
"['examples', 'courses', 'satisfy', 'General', 'Education', 'Major', 'requirements', '?']","['Courses', 'satisfy', 'General', 'Education', 'Major', 'requirements', 'include', 'WFS', '446', ',', 'WFS', '407', ',', 'WFS', '408', '.']"
"['examples', 'courses', 'satisfy', 'Cultures', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Cultures', 'requirement', 'include', 'COMM', '451', ',', 'COMM', '452', ',', 'COMM', '453', ',', 'COMM', '454', ',', 'COMM', '455', ',', 'COMM', '495', ',', 'COMM', '496', '.']"
"['course', 'sequence', 'first-year', 'students', 'University', 'Park', 'Schreyer', 'Honors', 'College', '?']","['First-year', 'students', 'University', 'Park', 'Schreyer', 'Honors', 'College', 'take', 'ENGL', '137H/CAS', '137H', 'fall', 'semester', 'ENGL', '138T/CAS', '138T', 'spring', 'semester', '.']"
"['requirement', 'Foundations', 'courses', '(', 'GWS', 'GQ', ')', '?']","['Foundations', 'courses', '(', 'GWS', 'GQ', ')', 'require', 'grade', ""'"", 'C', ""'"", 'better', '.']"
"['students', 'find', 'supporting', 'course', 'selections', 'WFS', 'program', '?']","['Students', 'find', 'supporting', 'course', 'selections', 'WFS', 'Handbook', ',', 'available', 'department', 'website', 'https', ':', '//ecosystems.psu.edu', '.']"
"['important', 'note', 'regarding', 'STAT', 'requirement', 'WFS', 'program', '?']","['important', 'complete', 'STAT', 'start', 'fifth', 'semester', 'WFS', 'program', '.']"
"['many', 'portions', 'required', 'course', 'PHYS', '250', 'WFS', 'students', '?']","['course', 'PHYS', '250', ',', 'students', 'required', 'take', 'lecture', 'practicum', 'portions', '.']"
"['courses', 'count', 'towards', 'fulfilling', 'Arts', 'International', 'Cultures', 'requirement', '?']","['Courses', 'listed', 'US', 'IL', 'GA', ',', 'GH', ',', 'GS', 'count', 'towards', 'fulfilling', 'Arts', 'International', 'Cultures', 'requirement', '.']"
"['students', 'monitor', 'academic', 'progress', 'degree', 'audits', '?']","['Students', 'monitor', 'academic', 'progress', 'checking', 'degree', 'audits', 'LionPATH', '.']"
"['students', 'direct', 'questions', 'WFS', 'academic', 'plans', 'degree', 'audits', '?']","['Students', 'direct', 'questions', 'WFS', 'academic', 'plans', 'degree', 'audits', 'academic', 'advisers', 'WFS', 'Program', 'Coordinator', 'Ellen', 'Rom', 'exr2', '@', 'psu.edu', '814-863-0362', '.']"
"['examples', 'courses', 'satisfy', 'Cultural', 'Diversity', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Cultural', 'Diversity', 'requirement', 'include', 'courses', 'US', 'IL', 'abbreviation', '.']"
"['abbreviation', 'used', 'designate', 'courses', 'satisfy', 'University', 'Writing', 'Across', 'Curriculum', 'requirement', '?']","['abbreviation', 'used', 'designate', 'courses', 'satisfy', 'University', 'Writing', 'Across', 'Curriculum', 'requirement', 'W', '.']"
